,day_num,is_day,is_real_result,speed,spread
244,0,0,0,9.811634581157906,9.578938638671227
245,0,1,0,9.907544577267291,9.678644557777991
246,0,0,0,9.840664465717904,9.640530839153595
247,0,1,0,9.844580538816848,9.678875791229343
248,0,0,0,9.995382752260426,9.639359797192428
249,0,1,0,9.980634479055583,9.631490457153246
250,0,0,0,10.006888449504883,9.662899930031676
251,0,1,0,9.876599876995181,9.623279666026333
252,0,0,0,9.829881690260535,9.650224677066738
253,0,1,0,9.955763387059346,9.59762526153126
254,0,0,0,10.049165970734808,9.607179119712185
255,0,1,0,9.778508364838752,9.59053811573564
256,0,0,0,9.701103159730726,9.72234206906851
257,0,1,0,9.915556786805176,9.641895512570994
258,0,0,0,9.904872191106483,9.642578752609092
259,0,1,0,9.919409865821542,9.664217003951538
260,0,0,0,9.888288254210407,9.559087664014015
261,0,1,0,10.031118251452462,9.600897788747151
262,0,0,0,10.009139974560766,9.664614752389047
263,0,1,0,10.05953227859834,9.609765082221951
264,0,0,0,9.87888977247622,9.61952469569832
265,0,1,0,9.934720247101177,9.707652714214532
266,0,0,0,9.937301361744057,9.665777228876582
267,0,1,0,10.008460697458165,9.63179203125173
268,0,0,0,10.004213847062704,9.63327984148651
269,0,1,0,9.840490210990376,9.668421847711919
270,0,0,0,9.806142859514019,9.652082236668818
271,0,1,0,9.909294789835744,9.643698264959012
272,0,0,0,9.89919363706586,9.658457437255917
273,0,1,0,9.934815450085976,9.63783553371049
274,0,0,0,9.890078001136546,9.683290046715555
275,0,1,0,9.86590275603442,9.696298989799518
276,0,0,0,9.716342513381315,9.629777102499206
277,0,1,0,9.832019063724365,9.653507240773555
278,0,0,0,9.875832664650252,9.61588934935228
279,0,1,0,9.885505424004158,9.605370265896994
280,0,0,0,9.99261972033062,9.653980222365353
281,0,1,0,9.796360929866566,9.65432706797868
282,0,0,0,9.97697509569824,9.621854091648885
283,0,1,0,9.899166610425548,9.669002562475365
284,0,0,0,9.827946681210086,9.674586920093825
285,0,1,0,9.859752033262565,9.649737815847773
286,0,0,0,9.980701472777758,9.638608830637757
287,0,1,0,10.005638111389219,9.682684746653175
288,0,0,0,9.598618336021783,9.613361176060417
289,0,1,0,9.9437533585516,9.633090789752629
290,0,0,0,9.875596162320498,9.661395122198602
291,0,1,0,10.009843920823847,9.663011623597946
292,0,0,0,9.894946786287665,9.654079430093269
293,0,1,0,9.91070209978276,9.627514833456818
294,0,0,0,9.836831003373693,9.756964484648496
295,0,1,0,9.936228014425012,9.615505843182273
296,0,0,0,9.828463658307614,9.673024419922745
297,0,1,0,9.936532382111505,9.643715189390683
298,0,0,0,9.872628866202808,9.660546636710315
299,0,1,0,9.938756128763231,9.671637016693502
300,0,0,0,10.001124360183738,9.642903206156246
301,0,1,0,9.900059914396678,9.628823302570744
302,0,0,0,9.786081992295799,9.66707255587855
303,0,1,0,10.03953411931853,9.61399327687187
304,0,0,0,9.89851367905402,9.596797161711619
305,0,1,0,9.95487982362028,9.602120561922735
306,0,0,0,9.863615069870015,9.686503521192146
307,0,1,0,9.900337939122437,9.70113159497308
308,0,0,0,9.827189086068856,9.622942673216022
309,0,1,0,9.932647664912343,9.659640856367316
310,0,0,0,9.843962018599457,9.669454745519309
311,0,1,0,9.878742684401411,9.674639107410666
312,0,0,0,9.851351652614936,9.64691204230613
313,0,1,0,9.975727395783256,9.589568119439763
314,0,0,0,9.89406845672977,9.709799137878075
315,0,1,0,9.911166819795469,9.620473082669088
316,0,0,0,9.749466665452783,9.552829387583964
317,0,1,0,9.954819799999129,9.666336116971545
318,0,0,0,9.754801601857224,9.591264877405118
319,0,1,0,9.900010919045089,9.59149168730719
320,0,0,0,9.982034222394988,9.651409996286176
321,0,1,0,9.94643482291495,9.69118941428322
322,0,0,0,9.871542498522576,9.687799257561265
323,0,1,0,9.8209651174419,9.676669199059738
324,0,0,0,9.966510672781178,9.63899116249349
325,0,1,0,9.904787559902102,9.635175254295206
326,0,0,0,9.957005490022459,9.616347310690244
327,0,1,0,9.907443791590575,9.624784730752909
328,0,0,0,9.887297555943476,9.707668717848508
329,0,1,0,9.983657546013204,9.687535503043671
330,0,0,0,9.92824098596359,9.624733683441763
331,0,1,0,9.825860060274513,9.613160860107609
332,0,0,0,9.951683101809795,9.614855972271153
333,0,1,0,9.970901485585495,9.67569812149204
334,0,0,0,9.896786836117824,9.654720806790465
335,0,1,0,9.772903467169673,9.6686476372473
336,0,0,0,9.933551342445138,9.646542582213357
337,0,1,0,10.01816673364823,9.642442572380377
338,0,0,0,9.86506520223326,9.668733069056065
339,0,1,0,9.939166269367428,9.606959346471475
340,0,0,0,9.875477512214301,9.674154872320475
341,0,1,0,9.821349800535145,9.603060385392325
342,0,0,0,9.80982440764113,9.711400933051268
343,0,1,0,9.925346106036946,9.665423326088396
344,0,0,0,9.979581194109864,9.616775133592684
345,0,1,0,9.951891888129339,9.608811009148175
346,0,0,0,9.99043887585988,9.672278764590706
347,0,1,0,9.858183551775456,9.62753921446431
348,0,0,0,9.837230473918284,9.670986767396888
349,0,1,0,9.941626939999221,9.66743434613212
350,0,0,0,9.85928895210963,9.647644971811912
351,0,1,0,9.909727810262318,9.635639843783459
352,0,0,0,9.94391141648093,9.684550124560705
353,0,1,0,9.98755417358617,9.61631450752175
354,0,0,0,9.888990298744806,9.600159821156504
355,0,1,0,9.987192463057058,9.645387525546766
356,0,0,0,9.973780038835391,9.679414048743018
357,0,1,0,9.834472008861523,9.638806814542479
358,0,0,0,9.886717368519133,9.684569631264688
359,0,1,0,9.970390290912137,9.640100427086043
360,0,0,0,9.85857833878465,9.673071400313125
361,0,1,0,9.914606023197777,9.625783838129017
362,0,0,0,10.07890216832034,9.597381861379336
363,0,1,0,9.935293867556918,9.617918571470732
364,0,0,0,9.847738234127071,9.757721686107544
365,0,1,0,9.757610147675948,9.602795565773546
366,0,0,0,9.998034975864263,9.652157619416245
367,0,1,0,9.949818979967914,9.68225204894554
368,0,0,0,9.89780292973794,9.60507467993573
369,0,1,0,9.973132522217423,9.593991896606118
370,0,0,0,9.901147819781702,9.714327613932454
371,0,1,0,9.848182471950961,9.731789568320266
372,0,0,0,9.897170985922624,9.675122628185237
373,0,1,0,9.992092296012624,9.688809102706212
374,0,0,0,9.861380194700994,9.710864150136123
375,0,1,0,9.932075937861146,9.662775681611555
376,0,0,0,9.832330909336084,9.572330214919898
377,0,1,0,9.913782607476254,9.614688845382878
378,0,0,0,9.852271408263189,9.575261949030539
379,0,1,0,10.012575098817472,9.650184692103133
380,0,0,0,9.983894867818806,9.593772245107363
381,0,1,0,9.935087497049793,9.609072882168794
382,0,0,0,9.999704345879143,9.560474461410882
383,0,1,0,9.904081606978535,9.649717824921133
384,0,0,0,9.910259627016595,9.613465127907302
385,0,1,0,9.961529094807323,9.633726998162997
386,0,0,0,9.929487078267266,9.58481007052571
387,0,1,0,9.900432309739196,9.634568512442156
388,0,0,0,9.951993098532386,9.638814667767337
389,0,1,0,9.95748142847606,9.651670656522288
390,0,0,0,9.927797437036414,9.642896054809531
391,0,1,0,9.923465414783944,9.665716116818501
392,0,0,0,9.875939095968612,9.644641130524723
393,0,1,0,9.79716319439234,9.660227070425801
394,0,0,0,9.921241017738406,9.676874273550863
395,0,1,0,9.88624934936526,9.619295107427115
396,0,0,0,9.89274665867314,9.699544796751377
397,0,1,0,9.920226892852227,9.591252541457715
398,0,0,0,9.884984717489262,9.699564575172912
399,0,1,0,10.03160931866935,9.645195143118043
400,0,0,0,9.947591311532396,9.613349632381949
401,0,1,0,10.036059370437671,9.666162519431468
402,0,0,0,9.93703445258104,9.646196340555012
403,0,1,0,9.88354503515623,9.588383594160073
404,0,0,0,10.02219692073439,9.66270507845665
405,0,1,0,9.877106741961612,9.626022535863122
406,0,0,0,9.787386907317275,9.597579181445177
407,0,1,0,9.91675095562135,9.57071839352605
408,0,0,0,10.011879705174758,9.643110387763107
409,0,1,0,9.83618068971762,9.64567175044891
410,0,0,0,9.874020316064698,9.579674959167798
411,0,1,0,9.991361163126632,9.65258404791676
412,0,0,0,9.898815522186936,9.608807844836083
413,0,1,0,10.05090127264082,9.6525732686406
414,0,0,0,9.839912613062253,9.641812044663862
415,0,1,0,9.893552575432736,9.636149871288039
416,0,0,0,9.781833088832164,9.67345470127891
417,0,1,0,9.9806726660671,9.662954340932457
418,0,0,0,9.980120108784696,9.644413960566718
419,0,1,0,9.819012880607211,9.62300536405624
420,0,0,0,9.941811036628378,9.632327600591816
421,0,1,0,9.90977776363452,9.667085574908123
422,0,0,0,9.967750976778053,9.694123291609147
423,0,1,0,10.014263365254491,9.616468506984738
424,0,0,0,9.992659039998806,9.653045875966132
425,0,1,0,9.977802957270754,9.673560700309519
426,0,0,0,9.890515164085048,9.65241552927063
427,0,1,0,9.958121445049024,9.655630003458528
428,0,0,0,9.879987237135728,9.656294340611376
429,0,1,0,9.763569904035215,9.610198384186537
430,0,0,0,9.905520530962447,9.592010154040508
431,0,1,0,9.806258212192363,9.629730337052575
432,0,0,0,9.844887939494425,9.725733557252644
433,0,1,0,9.79187661883393,9.635228340648224
434,0,0,0,9.863631960161666,9.620082338934212
435,0,1,0,9.956274350894336,9.665144074812096
436,0,0,0,9.773446544698393,9.68793192986693
437,0,1,0,9.88620177254012,9.660454043853083
438,0,0,0,9.869177631238665,9.689129386383557
439,0,1,0,9.942461358729663,9.667407783180954
440,0,0,0,9.952763581583424,9.717205607753229
441,0,1,0,9.855596451880722,9.634869763068279
442,0,0,0,9.993666059332934,9.60623332088987
443,0,1,0,9.83515742238769,9.700228738168212
444,0,0,0,9.87414138068022,9.612947738943365
445,0,1,0,9.921471485314298,9.631826931219699
446,0,0,0,9.952792485864183,9.611633415204691
447,0,1,0,9.851272302975612,9.575479437125148
448,0,0,0,9.836316024580512,9.666782891811192
449,0,1,0,9.969821915838644,9.67068936151181
450,0,0,0,9.918797581813143,9.662452641256653
451,0,1,0,9.94776442296101,9.631232593665889
452,0,0,0,9.808552394231528,9.55391992592358
453,0,1,0,9.917837209070614,9.652998360223139
454,0,0,0,9.977629443184782,9.645399699141972
455,0,1,0,9.952987543633027,9.639179328206318
456,0,0,0,10.027014969185094,9.691516874379063
457,0,1,0,9.931315308412616,9.608644199783688
458,0,0,0,9.786321045848686,9.534839233992148
459,0,1,0,9.96164851706788,9.65481717528448
460,0,0,0,9.956256430539453,9.654209547102536
461,0,1,0,9.833090022047204,9.637672045335634
462,0,0,0,9.895641736344077,9.7219998691564
463,0,1,0,9.91705338667855,9.670905577578647
464,0,0,0,9.868589687732905,9.609797994214405
465,0,1,0,9.919163826744482,9.639536075110966
466,0,0,0,9.993502820244377,9.67980875184352
467,0,1,0,9.894883055673244,9.662548672657303
468,0,0,0,9.897935474058459,9.652717563547911
469,0,1,0,9.805016954854745,9.642165290165824
470,0,0,0,10.090721873228548,9.683090281165029
471,0,1,0,9.902153483088142,9.621057647667572
472,0,0,0,9.853382514685373,9.66427198156125
473,0,1,0,10.00177699468301,9.599827255741413
474,0,0,0,9.797303929900163,9.692307384370684
475,0,1,0,9.918185444668902,9.617871396898602
476,0,0,0,9.951253032920485,9.713372032769316
477,0,1,0,9.939193328947422,9.675867864559116
478,0,0,0,9.898666469512671,9.65654046827313
479,0,1,0,9.899277062683707,9.695450673877849
480,0,0,0,10.028742960257047,9.65748014130101
481,0,1,0,9.83314085999401,9.657516423578631
482,0,0,0,9.922808517803224,9.615226348862619
483,0,1,0,9.922497358999854,9.65357647195059
484,0,0,0,9.842353989144353,9.617239657315336
485,0,1,0,9.77536316468653,9.562570627338546
486,0,0,0,9.949498603706179,9.566305307601299
487,0,1,0,9.895472544120958,9.660254625947161
488,0,0,0,9.902570332789988,9.696377309466826
489,0,1,0,9.993786971753043,9.64803702544867
490,0,0,0,10.021331695525408,9.628422656788494
491,0,1,0,9.88411342272566,9.633683606979574
492,0,0,0,9.86935277570634,9.736962873571493
493,0,1,0,9.97067318895314,9.664564525056212
494,0,0,0,9.930160254623821,9.646031221196692
495,0,1,0,9.813100574367482,9.656062939629981
496,0,0,0,9.88599778372749,9.666581675475367
497,0,1,0,10.039121884394453,9.689780122017568
498,0,0,0,9.812895760834534,9.622244960675884
499,0,1,0,9.978723134680855,9.68944620324722
500,0,0,0,9.969706174156915,9.592604160739748
501,0,1,0,9.845783492611723,9.690229765082846
502,0,0,0,9.938472593629323,9.640340258798176
503,0,1,0,9.956458005787034,9.654266418462297
504,0,0,0,9.978467520862006,9.627258943601802
505,0,1,0,9.830241368935216,9.612812617672587
506,0,0,0,9.990028013865068,9.660676644147804
507,0,1,0,9.824432614990554,9.6133647911458
508,0,0,0,9.964328092597851,9.655068703119435
509,0,1,0,9.896192488527003,9.639778937093311
510,0,0,0,9.829448453180433,9.686644541679453
511,0,1,0,9.855309043428955,9.622478624607297
512,0,0,0,9.917962934671067,9.629397075102306
513,0,1,0,9.925908924108368,9.642709588794105
514,0,0,0,10.048208969087433,9.718645932044195
515,0,1,0,9.89252183630872,9.645412831713987
516,0,0,0,9.913210539076788,9.692445829039944
517,0,1,0,9.94904040632549,9.657205946250262
518,0,0,0,9.910461120864985,9.563397145489164
519,0,1,0,9.850529165117715,9.619402593716343
520,0,0,0,9.886652277218634,9.630692903943158
521,0,1,0,9.801824395738079,9.598291016085405
522,0,0,0,9.828429131321322,9.711510899145976
523,0,1,0,9.854005284897182,9.657184223531914
524,0,0,0,9.774676073316538,9.65516881088415
525,0,1,0,10.06541330477794,9.587779189584891
526,0,0,0,9.828488045518217,9.604759620631686
527,0,1,0,9.878950131062341,9.635557415630402
528,0,0,0,9.883730467571034,9.661727489474021
529,0,1,0,9.961269609516997,9.668835466089897
530,0,0,0,9.792425223050575,9.720484452598877
531,0,1,0,9.982707120367333,9.681577304715583
532,0,0,0,9.96457478293784,9.720432558406676
533,0,1,0,9.826851777936911,9.644693081957483
534,0,0,0,9.94159698053877,9.669467188443821
535,0,1,0,9.974137896376913,9.656953640147739
536,0,0,0,9.782361347520476,9.59612731106959
537,0,1,0,9.998714492253333,9.628153421200608
538,0,0,0,9.806408132334788,9.660949951259918
539,0,1,0,10.026400115871857,9.644447886224361
540,0,0,0,9.924853458551604,9.630732284925687
541,0,1,0,9.955662462268396,9.64112426147465
542,0,0,0,10.036416398528669,9.646953318432248
543,0,1,0,9.891177248309162,9.59164875738346
544,0,0,0,9.961675746229842,9.655427500996796
545,0,1,0,9.815386143252038,9.677119724092341
546,0,0,0,9.896785293875116,9.641204531282755
547,0,1,0,9.829593476858516,9.64861637826301
548,0,0,0,9.948391036595563,9.737094629689597
549,0,1,0,9.768610036398202,9.72845452606883
550,0,0,0,10.139066632251167,9.655882450586592
551,0,1,0,9.845773743688898,9.61968612129728
552,0,0,0,9.795207542927496,9.603110008772571
553,0,1,0,10.040290058852698,9.597512181715219
554,0,0,0,10.018166163002867,9.638450014212076
555,0,1,0,9.816869982745095,9.666444220683509
556,0,0,0,9.868834203765932,9.692651041773518
557,0,1,0,9.883476383024298,9.628072283585697
558,0,0,0,9.87509232194416,9.680511668673146
559,0,1,0,9.8995858984917,9.594380049565517
560,0,0,0,9.928960715990318,9.71442178730277
561,0,1,0,9.96839608745475,9.713869946945442
562,0,0,0,9.874260337108892,9.637559041638651
563,0,1,0,9.887569621068499,9.624835652826228
564,0,0,0,9.829121578428381,9.689848467618539
565,0,1,0,9.887177300388574,9.653366916474859
566,0,0,0,9.964546190850497,9.655572622234045
567,0,1,0,9.908402086304237,9.686356374106456
568,0,0,0,9.834009280198106,9.654917643944534
569,0,1,0,9.923860170735768,9.628169548295173
570,0,0,0,9.83060708498116,9.62578220205004
571,0,1,0,9.916073557162301,9.60552469724113
572,0,0,0,9.957865948487774,9.663122724969279
573,0,1,0,9.812676173140659,9.61884705962057
574,0,0,0,9.941870807117736,9.670136799366544
575,0,1,0,9.870725113740399,9.592932532620486
576,0,0,0,9.98673904417376,9.601883457197228
577,0,1,0,9.92007469755246,9.635173925897012
578,0,0,0,9.882281457757884,9.602031946854883
579,0,1,0,9.899193878818553,9.621884956862315
580,0,0,0,9.993957034255658,9.612818055432522
